Image_7098.png,88.41176470588235
Image_7099.png,88.05882352941177
Image_7100.png,87.35294117647058
Image_7101.png,87.35294117647058
Image_7102.png,87.0
Image_7103.png,87.0
Image_7104.png,87.0
Image_7105.png,87.70588235294117
Image_7106.png,87.35294117647058
Image_7107.png,87.70588235294117
Image_7108.png,87.70588235294117
Image_7109.png,87.35294117647058
Image_7110.png,87.35294117647058
Image_7111.png,87.70588235294117
Image_7112.png,87.70588235294117
Image_7113.png,87.70588235294117
Image_7114.png,87.70588235294117
Image_7115.png,86.64705882352942
Image_7116.png,87.70588235294117
Image_7117.png,88.05882352941177
Image_7118.png,88.05882352941177
Image_7119.png,88.41176470588235
Image_7120.png,86.64705882352942
Image_7121.png,85.58823529411765
Image_7122.png,79.23529411764706
Image_7123.png,77.47058823529412
Image_7124.png,78.1764705882353
Image_7125.png,77.82352941176471
Image_7126.png,72.88235294117646
Image_7127.png,70.05882352941177
Image_7128.png,70.05882352941177
Image_7129.png,69.70588235294117
Image_7130.png,69.70588235294117
Image_7131.png,70.05882352941177
Image_7132.png,68.29411764705881
Image_7133.png,66.52941176470588
Image_7134.png,63.0
Image_7135.png,59.11764705882353
Image_7136.png,58.76470588235294
Image_7137.png,59.11764705882353
Image_7138.png,59.11764705882353
Image_7139.png,59.11764705882353
Image_7140.png,59.11764705882353
Image_7141.png,58.76470588235294
Image_7142.png,58.76470588235294
Image_7143.png,58.76470588235294
Image_7144.png,58.76470588235294
Image_7145.png,58.76470588235294
Image_7146.png,58.76470588235294
Image_7147.png,58.76470588235294
Image_7148.png,58.76470588235294
Image_7149.png,59.11764705882353
Image_7150.png,59.11764705882353
Image_7151.png,62.294117647058826
Image_7152.png,63.0
Image_7153.png,70.76470588235294
Image_7154.png,73.23529411764706
Image_7155.png,73.94117647058823
Image_7156.png,77.47058823529412
Image_7157.png,84.52941176470588
Image_7158.png,87.0
Image_7159.png,87.0
Image_7160.png,87.0
Image_7161.png,87.0
Image_7162.png,87.0
Image_7163.png,87.0
Image_7164.png,87.0
Image_7165.png,87.0
Image_7166.png,87.0
Image_7167.png,87.0
Image_7168.png,86.29411764705883
Image_7169.png,102.17647058823529
Image_7170.png,112.41176470588235
Image_7171.png,112.76470588235294
Image_7172.png,95.11764705882354
Image_7173.png,104.29411764705883
Image_7174.png,93.0
Image_7175.png,92.29411764705883
Image_7176.png,92.64705882352942
Image_7177.png,90.17647058823529
Image_7178.png,88.76470588235294
Image_7179.png,88.41176470588235
Image_7180.png,88.76470588235294
Image_7181.png,77.82352941176471
Image_7182.png,56.294117647058826
Image_7183.png,51.0
Image_7184.png,52.411764705882355
Image_7185.png,53.11764705882353
Image_7186.png,53.8235294117647
Image_7187.png,54.88235294117648
Image_7188.png,54.88235294117648
Image_7189.png,56.294117647058826
Image_7190.png,57.35294117647058
Image_7191.png,57.0
Image_7192.png,57.35294117647058
Image_7193.png,57.0
Image_7194.png,63.70588235294118
Image_7195.png,71.47058823529412
Image_7196.png,71.47058823529412
Image_7197.png,87.35294117647058
Image_7198.png,87.35294117647058
Image_7199.png,87.35294117647058
